prices,market_caps,total_volumes,date,year
5.3392,4874640596.625649,368584203.1748962,2020-09-15 00:00:00,2020
5.1138,4673343463.456086,301361216.948819,2020-09-16 00:00:00,2020
5.0753,4634502327.79378,272070780.6235744,2020-09-17 00:00:00,2020
5.3234,4871310608.622429,299530704.44409996,2020-09-18 00:00:00,2020
5.2421,4771593286.01857,218845784.12899387,2020-09-19 00:00:00,2020
4.9244,4511663057.978728,180793689.67015743,2020-09-20 00:00:00,2020
4.6735,4287331139.3953447,277405320.53644466,2020-09-21 00:00:00,2020
4.0897,3770969365.206551,376122862.04748017,2020-09-22 00:00:00,2020
4.1684,3807699809.7726593,207312314.25066918,2020-09-23 00:00:00,2020
4.016,3701917991.0629163,208272484.1319433,2020-09-24 00:00:00,2020
4.3897,4024415210.879658,212165515.13304597,2020-09-25 00:00:00,2020
4.4129000000000005,4036996777.5289283,176573807.95552978,2020-09-26 00:00:00,2020
4.3403,3981431937.9363737,124028159.47280042,2020-09-27 00:00:00,2020
4.3065,3966805487.8693743,123873259.31149642,2020-09-28 00:00:00,2020
4.42,4015168631.8723865,192688341.9893024,2020-09-29 00:00:00,2020
4.4915,4123709369.6045084,200465046.6652287,2020-09-30 00:00:00,2020
4.3472,3998481295.7904816,131549097.16661954,2020-10-01 00:00:00,2020
4.3386,3982054342.146103,185800897.37967393,2020-10-02 00:00:00,2020
4.1226,3786983100.945344,205627933.56633562,2020-10-03 00:00:00,2020
4.0669,3739978579.4404645,104601491.58937459,2020-10-04 00:00:00,2020
4.1768,3849818336.1017737,89731299.09326749,2020-10-05 00:00:00,2020
4.1602,3833319535.2399874,132019868.42462733,2020-10-06 00:00:00,2020
3.7488,3440251736.5558577,210625817.43183962,2020-10-07 00:00:00,2020
3.8529999999999998,3541978347.8554893,216001362.39253852,2020-10-08 00:00:00,2020
4.1018,3769762007.0828257,214716289.57457,2020-10-09 00:00:00,2020
4.2589,3921415690.922872,182371173.03073755,2020-10-10 00:00:00,2020
4.2542,3919459351.7433486,163446062.4110077,2020-10-11 00:00:00,2020
4.2502,3916199449.3647904,124735788.70912461,2020-10-12 00:00:00,2020
4.3163,3977129133.2757235,188455914.277421,2020-10-13 00:00:00,2020
4.2489,3915494879.7760305,155609893.3297254,2020-10-14 00:00:00,2020
4.1946,3867261708.4269414,168709011.56224796,2020-10-15 00:00:00,2020
4.0949,3777390476.4718733,143464781.4780979,2020-10-16 00:00:00,2020
3.9023,3609407515.0339217,161294195.66031703,2020-10-17 00:00:00,2020
3.9645,3658072954.9526196,69398889.68866682,2020-10-18 00:00:00,2020
4.1066,3790640346.1402893,84816935.22137997,2020-10-19 00:00:00,2020
3.9916,3671134189.284116,95007120.32225177,2020-10-20 00:00:00,2020
3.9072,3604225667.8517904,148089643.50211453,2020-10-21 00:00:00,2020
4.1313,3812512446.0483255,174236165.96079922,2020-10-22 00:00:00,2020
4.2647,3939180404.081174,146291489.18888167,2020-10-23 00:00:00,2020
4.2562,3933812312.373021,164831205.4380136,2020-10-24 00:00:00,2020
4.3504,4020658006.777102,120332452.89074594,2020-10-25 00:00:00,2020
4.334,4012939180.8089256,108292827.394825,2020-10-26 00:00:00,2020
4.688,4329655077.1763115,274074972.02018064,2020-10-27 00:00:00,2020
4.6826,4340749573.937261,265898434.61678487,2020-10-28 00:00:00,2020
4.3604,4034473421.2102537,202108505.00692162,2020-10-29 00:00:00,2020
4.0535,3764515251.518611,200320469.3863818,2020-10-30 00:00:00,2020
4.0907,3791580626.3780184,159228530.14780968,2020-10-31 00:00:00,2020
4.178,3874741303.6816278,91136861.76934384,2020-11-01 00:00:00,2020
4.2019,3895006456.472724,81646034.91053519,2020-11-02 00:00:00,2020
4.0245,3739887980.0737333,140951326.24756223,2020-11-03 00:00:00,2020
4.0252,3734301175.4767933,122070013.90305401,2020-11-04 00:00:00,2020
4.0814,3787360078.116946,167238369.00696442,2020-11-05 00:00:00,2020
4.2331,3937088642.1498547,147107170.64734727,2020-11-06 00:00:00,2020
4.5701,4258511485.891999,189796195.46608785,2020-11-07 00:00:00,2020
4.2371,3945482202.1835647,278868817.51144844,2020-11-08 00:00:00,2020
4.3632,4078246608.5763006,128160233.80415396,2020-11-09 00:00:00,2020
4.3398,4036915102.2553153,140530467.26834425,2020-11-10 00:00:00,2020
4.4096,4109275213.3344407,127503833.19442774,2020-11-11 00:00:00,2020
4.4488,4142055650.2154307,150334795.18311763,2020-11-12 00:00:00,2020
4.3879,4082668445.386233,116847228.49038725,2020-11-13 00:00:00,2020
4.5437,4230663243.511702,114376307.5174001,2020-11-14 00:00:00,2020
4.467,4162232116.8495955,105545036.03024603,2020-11-15 00:00:00,2020
4.3715,4077484365.323717,101700104.16889997,2020-11-16 00:00:00,2020
4.4898,4179039016.9363775,134948395.12151504,2020-11-17 00:00:00,2020
4.8303,4503849621.370429,262107641.97021005,2020-11-18 00:00:00,2020
4.6858,4363793226.847716,231442094.2624644,2020-11-19 00:00:00,2020
4.7541,4437744294.637405,254597411.67709658,2020-11-20 00:00:00,2020
5.2291,4882026485.544076,453367042.8198105,2020-11-21 00:00:00,2020
5.7575,5380273377.455998,434969224.6240124,2020-11-22 00:00:00,2020
5.4947,5170209964.717677,402300034.3749447,2020-11-23 00:00:00,2020
5.8956,5467632721.652316,459048675.4013789,2020-11-24 00:00:00,2020
5.7134,5349446030.631042,495215338.30771893,2020-11-25 00:00:00,2020
5.3041,4944330443.97678,338334053.3515652,2020-11-26 00:00:00,2020
4.7994,4481218213.2427435,590290526.5461713,2020-11-27 00:00:00,2020
4.7893,4472460027.798345,348738180.8792862,2020-11-28 00:00:00,2020
4.8898,4574371937.667865,165147373.40301624,2020-11-29 00:00:00,2020
5.1858,4847631627.853293,180449728.82591808,2020-11-30 00:00:00,2020
5.3545,5021807204.881335,281162258.87326753,2020-12-01 00:00:00,2020
5.1037,4783025652.238981,283997579.19488394,2020-12-02 00:00:00,2020
5.4792,5133075936.979941,221443721.34281644,2020-12-03 00:00:00,2020
5.4105,5064584908.140408,180056113.46700332,2020-12-04 00:00:00,2020
5.0502,4723585460.440241,187447411.29744184,2020-12-05 00:00:00,2020
5.1921,4859029118.679096,163925878.93170908,2020-12-06 00:00:00,2020
5.1277,4812002430.024476,124802254.50752078,2020-12-07 00:00:00,2020
5.0601,4750708655.5933,122459164.11119731,2020-12-08 00:00:00,2020
4.7394,4473125093.332668,177229440.09950307,2020-12-09 00:00:00,2020
4.8635,4580216020.823783,188894951.16754755,2020-12-10 00:00:00,2020
4.7993,4520011663.465658,124920916.15278496,2020-12-11 00:00:00,2020
4.6272,4350296965.757761,151211192.49292222,2020-12-12 00:00:00,2020
4.7377,4455620171.257192,124398004.61164066,2020-12-13 00:00:00,2020
4.8891,4593849679.408428,149377920.07492235,2020-12-14 00:00:00,2020
4.8983,4612926971.9815445,127483634.08531529,2020-12-15 00:00:00,2020
5.2626,4983814223.593981,226657411.00945666,2020-12-16 00:00:00,2020
5.3584,5051770600.2730875,280617074.90846276,2020-12-17 00:00:00,2020
5.3464,5043374200.259078,388878613.38309264,2020-12-18 00:00:00,2020
5.3643,5047179446.47409,238147666.04239407,2020-12-19 00:00:00,2020
5.3381,5043012871.235929,221959265.0973418,2020-12-20 00:00:00,2020
5.1822,4884986668.975207,235826101.90278256,2020-12-21 00:00:00,2020
4.8927,4642851803.926471,328011704.8498074,2020-12-22 00:00:00,2020
5.1533,4875242737.61714,332723854.8795314,2020-12-23 00:00:00,2020
4.7389,4489530313.422168,322787689.4904395,2020-12-24 00:00:00,2020
5.1354,4859778621.300656,298616200.23050565,2020-12-25 00:00:00,2020
5.2112,4939071509.721283,215984215.3337366,2020-12-26 00:00:00,2020
5.2111,4920780281.244822,389881571.49156916,2020-12-27 00:00:00,2020
5.1703,4917775037.589005,599564761.8727797,2020-12-28 00:00:00,2020
6.609,6274967873.493339,1001838592.4843612,2020-12-29 00:00:00,2020
7.5747,7217589339.709585,1623438090.7900755,2020-12-30 00:00:00,2020
7.279,6890483558.510944,1162860045.9212942,2020-12-31 00:00:00,2020
9.361,8790589451.482008,1926142318.8993368,2021-01-01 00:00:00,2021
8.3094,7876734640.506003,1589686202.433354,2021-01-02 00:00:00,2021
9.2231,8778072861.213175,1884370500.0352182,2021-01-03 00:00:00,2021
10.2794,9839572847.117577,2026241252.0596154,2021-01-04 00:00:00,2021
9.2593,8767297086.336569,1788452339.2778962,2021-01-05 00:00:00,2021
9.7392,9268615029.823357,1101026826.544137,2021-01-06 00:00:00,2021
10.0977,9667925163.928446,1383529724.4738817,2021-01-07 00:00:00,2021
9.6461,9154780364.803495,1357811528.895877,2021-01-08 00:00:00,2021
9.3147,8872846060.524126,1132451712.0402448,2021-01-09 00:00:00,2021
9.7784,9332171957.95746,753225124.2942744,2021-01-10 00:00:00,2021
9.3294,8899676317.009953,837525001.2664026,2021-01-11 00:00:00,2021
8.2881,7889136044.384198,1814162155.3060699,2021-01-12 00:00:00,2021
8.263,7874265559.834409,845668469.3126857,2021-01-13 00:00:00,2021
11.025,10463214371.418743,2072789652.8729303,2021-01-14 00:00:00,2021
14.3892,13710583025.260971,3706157857.0315957,2021-01-15 00:00:00,2021
13.1974,12518186422.369808,4067988418.441339,2021-01-16 00:00:00,2021
18.285,17454759345.0311,7335372449.691468,2021-01-17 00:00:00,2021
16.9412,16170957365.959196,4336834538.540487,2021-01-18 00:00:00,2021
16.4171,15611727621.338995,2342725151.713157,2021-01-19 00:00:00,2021
16.5004,15867491203.42768,2101304751.9949412,2021-01-20 00:00:00,2021
17.971,17124488269.973804,3098835544.8857055,2021-01-21 00:00:00,2021
16.0033,15578426592.67866,3129318087.8445983,2021-01-22 00:00:00,2021
17.1535,16466661831.919771,2765854645.4363594,2021-01-23 00:00:00,2021
18.6003,17702992560.13173,2215949804.9533052,2021-01-24 00:00:00,2021
17.9964,17273184189.924995,1518953639.2466738,2021-01-25 00:00:00,2021
17.2553,16515904649.551546,1654796100.7896485,2021-01-26 00:00:00,2021
